user_id,age,gender,height,weight,activity_level,dietary_preference,BMI,obesity_level,goal,TDEE,daily_cals_goal,protein_g,carbs_g,fats_g
661,53,Female,182,77,Very Active,Vegan,23.25,healthy weight,mainten_weight,2555.59,2555.59,191.67,255.56,85.19
662,77,Female,165,90,Lightly Active,Vegan,33.06,obese,loss_weight,1904.72,1404.72,190.47,142.85,63.49
663,75,Male,184,87,Moderately Active,Omnivore,25.7,overweight,loss_weight,2557.5,2057.5,255.75,191.81,85.25
664,37,Female,164,97,Very Active,Pescatarian,36.06,obese,loss_weight,2844.53,2344.53,284.45,213.34,94.82
665,52,Female,152,67,Very Active,Pescatarian,29.0,overweight,loss_weight,2068.28,1568.2800000000002,206.83,155.12,68.94
666,37,Male,175,101,Very Active,Vegetarian,32.98,obese,loss_weight,3318.47,2818.47,331.85,248.89,110.62
667,22,Female,177,103,Moderately Active,Pescatarian,32.88,obese,loss_weight,2891.14,2391.14,289.11,216.84,96.37
668,27,Female,152,109,Sedentary,Vegan,47.18,severely obese,loss_weight,2092.8,1592.8000000000002,209.28,156.96,69.76
669,70,Male,198,56,Lightly Active,Vegan,14.28,underweight,gain_muscle,1997.19,2497.19,174.75,224.68,44.38
670,50,Female,153,104,Very Active,Vegetarian,44.43,severely obese,loss_weight,2734.56,2234.56,273.46,205.09,91.15
671,39,Male,181,70,Moderately Active,Vegan,21.37,healthy weight,mainten_weight,2543.94,2543.94,190.8,254.39,84.8
672,25,Female,165,105,Lightly Active,Vegetarian,38.57,obese,loss_weight,2468.47,1968.4699999999998,246.85,185.14,82.28
673,70,Female,178,65,Lightly Active,Omnivore,20.52,healthy weight,mainten_weight,1720.81,1720.81,129.06,172.08,57.36
674,21,Female,159,68,Moderately Active,Vegan,26.9,overweight,loss_weight,2182.01,1682.0100000000002,218.2,163.65,72.73
675,78,Male,166,117,Lightly Active,Pescatarian,42.46,severely obese,loss_weight,2505.94,2005.94,250.59,187.95,83.53
676,30,Male,163,85,Lightly Active,Pescatarian,31.99,obese,loss_weight,2370.16,1870.1599999999999,237.02,177.76,79.01
677,32,Female,192,85,Lightly Active,Vegetarian,23.06,healthy weight,mainten_weight,2377.38,2377.38,178.3,237.74,79.25
678,52,Female,150,71,Sedentary,Pescatarian,31.56,obese,loss_weight,1471.8,971.8,147.18,110.38,49.06
679,18,Male,152,92,Very Active,Omnivore,39.82,obese,loss_weight,3079.12,2579.12,307.91,230.93,102.64
680,22,Male,160,90,Very Active,Pescatarian,35.16,obese,loss_weight,3096.38,2596.38,309.64,232.23,103.21
681,58,Female,170,90,Moderately Active,Pescatarian,31.14,obese,loss_weight,2342.83,1842.83,234.28,175.71,78.09
682,52,Female,169,115,Very Active,Vegan,40.26,severely obese,loss_weight,3079.56,2579.56,307.96,230.97,102.65
683,38,Male,197,57,Very Active,Vegan,14.69,underweight,gain_muscle,2788.03,3288.03,243.95,313.65,61.96
684,32,Male,193,108,Moderately Active,Omnivore,28.99,overweight,loss_weight,3303.44,2803.44,330.34,247.76,110.11
685,45,Female,153,90,Sedentary,Omnivore,38.45,obese,loss_weight,1764.3,1264.3,176.43,132.32,58.81
686,31,Male,198,66,Sedentary,Vegetarian,16.84,underweight,gain_muscle,2097.0,2597.0,183.49,235.91,46.6
687,39,Male,193,75,Very Active,Pescatarian,20.13,healthy weight,mainten_weight,3046.78,3046.78,228.51,304.68,101.56
688,49,Male,193,91,Very Active,Omnivore,24.43,healthy weight,mainten_weight,3236.53,3236.53,242.74,323.65,107.88
689,22,Female,155,63,Very Active,Vegan,26.22,overweight,loss_weight,2290.37,1790.37,229.04,171.78,76.35
690,67,Female,198,91,Moderately Active,Vegetarian,23.21,healthy weight,mainten_weight,2559.83,2559.83,191.99,255.98,85.33
691,41,Male,168,111,Very Active,Omnivore,39.33,obese,loss_weight,3381.0,2881.0,338.1,253.57,112.7
692,61,Female,160,98,Moderately Active,Omnivore,38.28,obese,loss_weight,2346.7,1846.6999999999998,234.67,176.0,78.22
693,71,Female,179,115,Moderately Active,Omnivore,35.89,obese,loss_weight,2716.76,2216.76,271.68,203.76,90.56
694,22,Female,193,75,Very Active,Omnivore,20.13,healthy weight,mainten_weight,2907.06,2907.06,218.03,290.71,96.9
695,68,Male,196,63,Moderately Active,Vegetarian,16.4,underweight,gain_muscle,2356.0,2856.0,206.15,265.05,52.36
696,31,Male,198,103,Sedentary,Vegan,26.27,overweight,loss_weight,2541.0,2041.0,254.1,190.57,84.7
697,42,Male,168,69,Lightly Active,Pescatarian,24.45,healthy weight,mainten_weight,2110.62,2110.62,158.3,211.06,70.35
698,71,Female,179,101,Lightly Active,Pescatarian,31.52,obese,loss_weight,2217.53,1717.5300000000002,221.75,166.31,73.92
699,31,Male,157,88,Lightly Active,Omnivore,35.7,obese,loss_weight,2352.97,1852.9699999999998,235.3,176.47,78.43
700,46,Female,168,69,Moderately Active,Vegetarian,24.45,healthy weight,mainten_weight,2090.95,2090.95,156.82,209.09,69.7
701,51,Male,176,79,Sedentary,Omnivore,25.5,overweight,loss_weight,1968.0,1468.0,196.8,147.6,65.6
702,41,Male,168,80,Sedentary,Vegetarian,28.34,overweight,loss_weight,1980.0,1480.0,198.0,148.5,66.0
703,76,Male,195,78,Moderately Active,Vegetarian,20.51,healthy weight,mainten_weight,2516.81,2516.81,188.76,251.68,83.89
704,43,Male,197,62,Moderately Active,Pescatarian,15.98,underweight,gain_muscle,2543.94,3043.94,222.59,286.19,56.53
705,78,Female,198,100,Sedentary,Vegetarian,25.51,overweight,loss_weight,2023.8,1523.8,202.38,151.78,67.46
706,34,Female,182,115,Moderately Active,Pescatarian,34.72,obese,loss_weight,3032.58,2532.58,303.26,227.44,101.09
707,40,Female,159,65,Moderately Active,Omnivore,25.71,overweight,loss_weight,1988.26,1488.26,198.83,149.12,66.28
708,67,Male,179,94,Moderately Active,Vegetarian,29.34,overweight,loss_weight,2679.56,2179.56,267.96,200.97,89.32
709,23,Female,153,56,Sedentary,Vegan,23.92,healthy weight,mainten_weight,1488.3,1488.3,111.62,148.83,49.61
710,34,Male,152,68,Very Active,Vegetarian,29.43,overweight,loss_weight,2527.12,2027.12,252.71,189.53,84.24
711,32,Male,174,100,Moderately Active,Vegan,33.03,obese,loss_weight,2995.38,2495.38,299.54,224.65,99.85
712,28,Male,191,80,Lightly Active,Pescatarian,21.93,healthy weight,mainten_weight,2555.78,2555.78,191.68,255.58,85.19
713,48,Female,188,70,Lightly Active,Vegan,19.81,healthy weight,mainten_weight,2026.75,2026.75,152.01,202.68,67.56
714,58,Female,171,113,Sedentary,Vegan,38.64,obese,loss_weight,2097.3,1597.3000000000002,209.73,157.3,69.91
715,58,Male,162,61,Lightly Active,Vegetarian,23.24,healthy weight,mainten_weight,1839.06,1839.06,137.93,183.91,61.3
716,71,Male,192,50,Lightly Active,Vegetarian,13.56,underweight,gain_muscle,1856.25,2356.25,162.42,208.83,41.25
717,42,Male,170,118,Moderately Active,Vegetarian,40.83,severely obese,loss_weight,3158.12,2658.12,315.81,236.86,105.27
718,52,Male,192,97,Sedentary,Vegetarian,26.31,overweight,loss_weight,2298.0,1798.0,229.8,172.35,76.6
719,58,Male,159,70,Sedentary,Omnivore,27.69,overweight,loss_weight,1690.5,1190.5,169.05,126.79,56.35
720,61,Male,151,51,Very Active,Omnivore,22.37,healthy weight,mainten_weight,1990.22,1990.22,149.27,199.02,66.34
721,26,Male,157,90,Lightly Active,Omnivore,36.51,obese,loss_weight,2414.84,1914.8400000000001,241.48,181.11,80.49
722,62,Male,192,110,Moderately Active,Vegetarian,29.84,overweight,loss_weight,3092.25,2592.25,309.23,231.92,103.07
723,24,Female,166,101,Very Active,Omnivore,36.65,obese,loss_weight,3047.21,2547.21,304.72,228.54,101.57
724,33,Female,164,91,Moderately Active,Pescatarian,33.83,obese,loss_weight,2493.95,1993.9499999999998,249.39,187.05,83.13
725,54,Male,195,98,Very Active,Omnivore,25.77,overweight,loss_weight,3335.72,2835.72,333.57,250.18,111.19
726,43,Male,184,63,Sedentary,Pescatarian,18.61,healthy weight,mainten_weight,1884.0,1884.0,141.3,188.4,62.8
727,33,Female,159,80,Lightly Active,Vegetarian,31.64,obese,loss_weight,2018.16,1518.16,201.82,151.36,67.27
728,32,Male,194,81,Lightly Active,Pescatarian,21.52,healthy weight,mainten_weight,2567.81,2567.81,192.59,256.78,85.59
729,54,Male,192,76,Sedentary,Pescatarian,20.62,healthy weight,mainten_weight,2034.0,2034.0,152.55,203.4,67.8
730,27,Male,160,52,Sedentary,Pescatarian,20.31,healthy weight,mainten_weight,1668.0,1668.0,125.1,166.8,55.6
731,59,Female,163,73,Sedentary,Vegetarian,27.48,overweight,loss_weight,1551.3,1051.3,155.13,116.35,51.71
732,29,Female,152,69,Very Active,Vegan,29.86,overweight,loss_weight,2301.15,1801.15,230.12,172.59,76.7
733,36,Male,151,100,Very Active,Vegetarian,43.86,severely obese,loss_weight,3051.09,2551.09,305.11,228.83,101.7
734,58,Female,159,59,Sedentary,Omnivore,23.34,healthy weight,mainten_weight,1359.3,1359.3,101.95,135.93,45.31
735,29,Female,170,67,Lightly Active,Vegetarian,23.18,healthy weight,mainten_weight,1961.44,1961.44,147.11,196.14,65.38
736,32,Female,199,63,Lightly Active,Vegan,15.91,underweight,gain_muscle,2135.03,2635.03,186.82,240.19,47.45
737,60,Female,156,56,Very Active,Vegan,23.01,healthy weight,mainten_weight,1852.65,1852.65,138.95,185.27,61.75
738,51,Male,189,66,Moderately Active,Pescatarian,18.48,underweight,gain_muscle,2466.44,2966.44,215.81,277.47,54.81
739,35,Female,192,85,Lightly Active,Vegetarian,23.06,healthy weight,mainten_weight,2356.75,2356.75,176.76,235.68,78.56
740,51,Male,161,84,Very Active,Vegetarian,32.41,obese,loss_weight,2753.53,2253.53,275.35,206.51,91.78
741,61,Male,195,91,Lightly Active,Vegetarian,23.93,healthy weight,mainten_weight,2514.53,2514.53,188.59,251.45,83.82
742,75,Male,163,91,Very Active,Pescatarian,34.25,obese,loss_weight,2688.84,2188.84,268.88,201.66,89.63
743,22,Female,168,117,Very Active,Pescatarian,41.45,severely obese,loss_weight,3362.03,2862.03,336.2,252.15,112.07
744,23,Male,178,76,Sedentary,Pescatarian,23.99,healthy weight,mainten_weight,2115.0,2115.0,158.62,211.5,70.5
745,61,Male,187,50,Very Active,Pescatarian,14.3,underweight,gain_muscle,2361.09,2861.09,206.6,265.62,52.47
746,57,Male,165,109,Lightly Active,Vegan,40.04,severely obese,loss_weight,2531.72,2031.7199999999998,253.17,189.88,84.39
747,67,Male,158,57,Moderately Active,Pescatarian,22.83,healthy weight,mainten_weight,1902.62,1902.62,142.7,190.26,63.42
748,22,Male,179,54,Lightly Active,Omnivore,16.85,underweight,gain_muscle,2136.41,2636.41,186.94,240.35,47.48
749,19,Female,199,64,Very Active,Pescatarian,16.16,underweight,gain_muscle,2807.87,3307.87,245.69,315.89,62.4
750,56,Male,177,51,Sedentary,Pescatarian,16.28,underweight,gain_muscle,1609.5,2109.5,140.83,181.07,35.77
751,71,Male,167,62,Sedentary,Vegetarian,22.23,healthy weight,mainten_weight,1576.5,1576.5,118.24,157.65,52.55
752,38,Male,192,105,Moderately Active,Vegan,28.48,overweight,loss_weight,3200.75,2700.75,320.08,240.06,106.69
753,47,Male,170,96,Lightly Active,Vegetarian,33.22,obese,loss_weight,2464.69,1964.69,246.47,184.85,82.16
754,34,Female,159,55,Lightly Active,Omnivore,21.76,healthy weight,mainten_weight,1667.53,1667.53,125.06,166.75,55.58
755,73,Male,187,77,Moderately Active,Pescatarian,22.02,healthy weight,mainten_weight,2447.06,2447.06,183.53,244.71,81.57
756,23,Female,190,89,Lightly Active,Vegan,24.65,healthy weight,mainten_weight,2477.06,2477.06,185.78,247.71,82.57
757,36,Male,168,69,Very Active,Omnivore,24.45,healthy weight,mainten_weight,2699.62,2699.62,202.47,269.96,89.99
758,23,Female,163,66,Moderately Active,Omnivore,24.84,healthy weight,mainten_weight,2174.26,2174.26,163.07,217.43,72.48
759,26,Female,190,88,Sedentary,Omnivore,24.38,healthy weight,mainten_weight,2131.8,2131.8,159.89,213.18,71.06
760,32,Female,181,117,Sedentary,Vegetarian,35.71,obese,loss_weight,2376.3,1876.3000000000002,237.63,178.22,79.21
761,53,Male,183,108,Lightly Active,Vegan,32.25,obese,loss_weight,2700.16,2200.16,270.02,202.51,90.01
762,46,Female,165,85,Moderately Active,Pescatarian,31.22,obese,loss_weight,2309.89,1809.8899999999999,230.99,173.24,77.0
763,48,Female,150,50,Very Active,Vegan,22.22,healthy weight,mainten_weight,1787.96,1787.96,134.1,178.8,59.6
764,62,Male,171,103,Sedentary,Pescatarian,35.22,obese,loss_weight,2152.5,1652.5,215.25,161.44,71.75
765,59,Male,171,82,Lightly Active,Vegetarian,28.04,overweight,loss_weight,2198.28,1698.2800000000002,219.83,164.87,73.28
766,22,Female,158,62,Lightly Active,Vegetarian,24.84,healthy weight,mainten_weight,1837.69,1837.69,137.83,183.77,61.26
767,44,Male,155,119,Sedentary,Vegan,49.53,severely obese,loss_weight,2332.5,1832.5,233.25,174.94,77.75
768,24,Male,173,74,Lightly Active,Omnivore,24.73,healthy weight,mainten_weight,2346.09,2346.09,175.96,234.61,78.2
769,41,Male,177,57,Lightly Active,Omnivore,18.19,underweight,gain_muscle,2029.84,2529.84,177.61,228.36,45.11
770,39,Female,192,55,Sedentary,Omnivore,14.92,underweight,gain_muscle,1672.8,2172.8,146.37,188.19,37.17
771,52,Female,165,75,Very Active,Vegetarian,27.55,overweight,loss_weight,2346.43,1846.4299999999998,234.64,175.98,78.21
772,47,Female,170,104,Very Active,Pescatarian,35.99,obese,loss_weight,2943.71,2443.71,294.37,220.78,98.12
773,54,Female,186,116,Very Active,Pescatarian,33.53,obese,loss_weight,3262.84,2762.84,326.28,244.71,108.76
774,25,Female,150,53,Lightly Active,Vegan,23.56,healthy weight,mainten_weight,1624.56,1624.56,121.84,162.46,54.15
775,51,Female,174,93,Sedentary,Pescatarian,30.72,obese,loss_weight,1921.8,1421.8,192.18,144.13,64.06
776,79,Female,181,61,Sedentary,Pescatarian,18.62,healthy weight,mainten_weight,1422.3,1422.3,106.67,142.23,47.41
777,62,Male,169,75,Sedentary,Vegan,26.26,overweight,loss_weight,1801.5,1301.5,180.15,135.11,60.05
778,32,Male,154,64,Very Active,Omnivore,26.99,overweight,loss_weight,2496.94,1996.94,249.69,187.27,83.23
779,75,Male,153,80,Very Active,Omnivore,34.17,obese,loss_weight,2391.28,1891.2800000000002,239.13,179.35,79.71
780,37,Male,181,100,Very Active,Pescatarian,30.52,obese,loss_weight,3365.91,2865.91,336.59,252.44,112.2
781,31,Male,196,50,Very Active,Vegan,13.02,underweight,gain_muscle,2716.88,3216.88,237.73,305.65,60.38
782,53,Male,154,63,Moderately Active,Pescatarian,26.56,overweight,loss_weight,2065.38,1565.38,206.54,154.9,68.85
783,71,Female,159,50,Lightly Active,Pescatarian,19.78,healthy weight,mainten_weight,1344.41,1344.41,100.83,134.44,44.81
784,71,Female,190,111,Lightly Active,Vegetarian,30.75,obese,loss_weight,2449.56,1949.56,244.96,183.72,81.65
785,21,Male,159,61,Moderately Active,Vegetarian,24.13,healthy weight,mainten_weight,2330.81,2330.81,174.81,233.08,77.69
786,28,Male,172,60,Lightly Active,Vegetarian,20.28,healthy weight,mainten_weight,2117.5,2117.5,158.81,211.75,70.58
787,36,Male,186,62,Sedentary,Vegetarian,17.92,underweight,gain_muscle,1929.0,2429.0,168.79,217.01,42.87
788,48,Male,151,94,Very Active,Vegan,41.23,severely obese,loss_weight,2844.09,2344.09,284.41,213.31,94.8
789,68,Male,174,103,Lightly Active,Pescatarian,34.02,obese,loss_weight,2450.94,1950.94,245.09,183.82,81.7
790,75,Female,185,51,Very Active,Pescatarian,14.9,underweight,gain_muscle,1949.68,2449.6800000000003,170.6,219.34,43.33
791,43,Female,161,95,Sedentary,Vegetarian,36.65,obese,loss_weight,1896.3,1396.3,189.63,142.22,63.21
792,21,Female,181,97,Lightly Active,Pescatarian,29.61,overweight,loss_weight,2523.47,2023.4699999999998,252.35,189.26,84.12
793,31,Female,186,111,Very Active,Pescatarian,32.08,obese,loss_weight,3374.96,2874.96,337.5,253.12,112.5
794,33,Male,184,78,Very Active,Vegan,23.04,healthy weight,mainten_weight,3053.25,3053.25,228.99,305.32,101.78
795,41,Male,155,84,Moderately Active,Vegetarian,34.96,obese,loss_weight,2493.56,1993.56,249.36,187.02,83.12
796,72,Female,180,67,Lightly Active,Pescatarian,20.68,healthy weight,mainten_weight,1751.75,1751.75,131.38,175.18,58.39
797,71,Female,160,110,Lightly Active,Vegan,42.97,severely obese,loss_weight,2178.0,1678.0,217.8,163.35,72.6
798,71,Male,158,87,Sedentary,Omnivore,34.85,obese,loss_weight,1809.0,1309.0,180.9,135.67,60.3
799,76,Male,166,92,Very Active,Vegan,33.39,obese,loss_weight,2729.81,2229.81,272.98,204.74,90.99
800,21,Female,175,65,Lightly Active,Vegan,21.22,healthy weight,mainten_weight,2031.91,2031.91,152.39,203.19,67.73
801,46,Male,191,114,Moderately Active,Pescatarian,31.25,obese,loss_weight,3268.56,2768.56,326.86,245.14,108.95
802,27,Female,166,79,Sedentary,Vegan,28.67,overweight,loss_weight,1837.8,1337.8,183.78,137.83,61.26
803,27,Male,154,73,Sedentary,Vegetarian,30.78,obese,loss_weight,1875.0,1375.0,187.5,140.62,62.5
804,49,Female,152,111,Lightly Active,Pescatarian,48.04,severely obese,loss_weight,2274.25,1774.25,227.43,170.57,75.81
805,25,Male,153,90,Very Active,Vegan,38.45,obese,loss_weight,2995.03,2495.03,299.5,224.63,99.83
806,55,Male,174,71,Sedentary,Omnivore,23.45,healthy weight,mainten_weight,1833.0,1833.0,137.47,183.3,61.1
807,73,Female,157,70,Very Active,Vegetarian,28.4,overweight,loss_weight,1992.81,1492.81,199.28,149.46,66.43
808,41,Female,181,72,Moderately Active,Vegetarian,21.98,healthy weight,mainten_weight,2302.14,2302.14,172.66,230.21,76.74
809,55,Female,190,115,Moderately Active,Omnivore,31.86,obese,loss_weight,2947.33,2447.33,294.73,221.05,98.24
810,29,Female,198,77,Sedentary,Omnivore,19.64,healthy weight,mainten_weight,2041.8,2041.8,153.13,204.18,68.06
811,39,Female,173,52,Sedentary,Vegan,17.37,underweight,gain_muscle,1494.3,1994.3,130.75,168.11,33.21
812,56,Female,152,51,Sedentary,Pescatarian,22.07,healthy weight,mainten_weight,1222.8,1222.8,91.71,122.28,40.76
813,44,Female,194,50,Moderately Active,Omnivore,13.29,underweight,gain_muscle,2063.83,2563.83,180.59,232.18,45.86
814,40,Female,174,84,Moderately Active,Pescatarian,27.74,overweight,loss_weight,2428.08,1928.08,242.81,182.11,80.94
815,35,Female,179,118,Moderately Active,Pescatarian,36.83,obese,loss_weight,3042.26,2542.26,304.23,228.17,101.41
816,57,Male,154,50,Sedentary,Omnivore,21.08,healthy weight,mainten_weight,1419.0,1419.0,106.42,141.9,47.3
817,53,Female,173,60,Lightly Active,Omnivore,20.05,healthy weight,mainten_weight,1725.97,1725.97,129.45,172.6,57.53
818,21,Female,154,112,Lightly Active,Pescatarian,47.23,severely obese,loss_weight,2497.69,1997.69,249.77,187.33,83.26
819,64,Male,178,90,Lightly Active,Pescatarian,28.41,overweight,loss_weight,2334.06,1834.06,233.41,175.05,77.8
820,52,Female,168,86,Sedentary,Vegetarian,30.47,obese,loss_weight,1786.8,1286.8,178.68,134.01,59.56
821,28,Female,156,101,Moderately Active,Vegetarian,41.5,severely obese,loss_weight,2610.2,2110.2,261.02,195.76,87.01
822,50,Male,156,93,Sedentary,Vegan,38.21,obese,loss_weight,1992.0,1492.0,199.2,149.4,66.4
823,30,Male,186,55,Moderately Active,Vegetarian,15.9,underweight,gain_muscle,2429.62,2929.62,212.59,273.33,53.99
824,73,Female,152,61,Very Active,Vegan,26.4,overweight,loss_weight,1783.65,1283.65,178.37,133.77,59.46
825,44,Male,197,71,Moderately Active,Pescatarian,18.29,underweight,gain_muscle,2675.69,3175.69,234.12,301.02,59.46
826,36,Male,179,75,Moderately Active,Vegetarian,23.41,healthy weight,mainten_weight,2625.31,2625.31,196.9,262.53,87.51
827,35,Male,152,107,Sedentary,Vegetarian,46.31,severely obese,loss_weight,2220.0,1720.0,222.0,166.5,74.0
828,77,Female,162,55,Moderately Active,Vegan,20.96,healthy weight,mainten_weight,1575.58,1575.58,118.17,157.56,52.52
829,54,Male,153,103,Sedentary,Vegan,44.0,severely obese,loss_weight,2065.5,1565.5,206.55,154.91,68.85
830,18,Male,183,80,Sedentary,Vegan,23.89,healthy weight,mainten_weight,2230.5,2230.5,167.29,223.05,74.35
831,63,Male,174,101,Very Active,Vegan,33.36,obese,loss_weight,3083.44,2583.44,308.34,231.26,102.78
832,61,Male,178,74,Sedentary,Vegan,23.36,healthy weight,mainten_weight,1863.0,1863.0,139.72,186.3,62.1
833,37,Male,196,70,Sedentary,Vegetarian,18.22,underweight,gain_muscle,2094.0,2594.0,183.22,235.58,46.53
834,26,Female,185,90,Moderately Active,Omnivore,26.3,overweight,loss_weight,2736.14,2236.14,273.61,205.21,91.2
835,31,Female,160,59,Moderately Active,Vegan,23.05,healthy weight,mainten_weight,1974.7,1974.7,148.1,197.47,65.82
836,45,Female,157,70,Moderately Active,Vegetarian,28.4,overweight,loss_weight,2007.64,1507.64,200.76,150.57,66.92
837,23,Female,192,92,Very Active,Pescatarian,24.96,healthy weight,mainten_weight,3180.9,3180.9,238.57,318.09,106.03
838,20,Male,182,92,Sedentary,Vegan,27.77,overweight,loss_weight,2355.0,1855.0,235.5,176.62,78.5
839,51,Male,158,68,Very Active,Vegan,27.24,overweight,loss_weight,2445.19,1945.19,244.52,183.39,81.51
840,75,Female,191,86,Sedentary,Pescatarian,23.57,healthy weight,mainten_weight,1821.3,1821.3,136.6,182.13,60.71
841,25,Male,197,109,Very Active,Vegan,28.09,overweight,loss_weight,3797.16,3297.16,379.72,284.79,126.57
